abs_avik=calc,avvik=calc,PowerD=calc,joySide=meas,Ts=calc,Tid=meas,joyForward=meas,TvD=calc,Lys=meas,refferanse=calc,TvA=calc,MAEList=calc,IAEList=calc,PowerA=calc
,14,-1.4453125,55.46875,0.031759023666382724,5.083102941513062,35.9375,114.74609375,28,42,86.69921875,8.345744680851064,45.090505599975586,37.3828125
,14,-1.4453125,55.46875,0.008231163024901456,5.091334104537964,35.9375,114.74609375,28,42,86.69921875,8.360742705570292,45.205741882324205,37.3828125
,14,-1.4453125,55.46875,0.011016845703125,5.102350950241089,35.9375,114.74609375,28,42,86.69921875,8.375661375661375,45.359977722167955,37.3828125
,14,-0.078125,55.46875,0.02910614013671875,5.131457090377808,38.671875,116.11328125,28,42,88.06640625,8.390501319261213,45.76746368408202,38.75
,14,1.5234375,53.125,0.011698007583618164,5.143155097961426,40.234375,117.71484375,28,42,88.10546875,8.405263157894737,45.93123579025267,38.7109375
,14,1.5234375,53.125,0.008149862289427823,5.151304960250854,40.234375,117.71484375,28,42,88.10546875,8.41994750656168,46.04533386230466,38.7109375
,14,2.6953125,53.125,0.016090154647828037,5.167395114898682,42.578125,118.88671875,28,42,89.27734375,8.434554973821989,46.27059602737425,39.8828125
,14,2.6953125,53.125,0.007983922958374023,5.175379037857056,42.578125,118.88671875,28,42,89.27734375,8.449086161879896,46.38237094879149,39.8828125
,13,2.109375,55.078125,0.03685188293457031,5.212230920791626,42.7734375,119.47265625,29,42,90.05859375,8.463541666666666,46.861445426940904,40.6640625
,14,2.109375,55.078125,0.010085105895996094,5.222316026687622,42.7734375,119.47265625,28,42,90.05859375,8.475324675324675,47.00263690948485,40.6640625
,13,2.109375,55.078125,0.016045093536376953,5.238361120223999,42.7734375,119.47265625,29,42,90.05859375,8.489637305699482,47.21122312545775,40.6640625
,12,2.724609375,53.3203125,0.024799823760986328,5.263160943984985,42.7734375,120.087890625,30,42,90.673828125,8.501291989664082,47.508821010589585,40.048828125
,12,2.724609375,53.3203125,0.008128166198730469,5.271289110183716,42.7734375,120.087890625,30,42,90.673828125,8.510309278350515,47.60635900497435,40.048828125
,12,2.724609375,53.3203125,0.009541988372803623,5.280831098556519,42.7734375,120.087890625,30,42,90.673828125,8.519280205655527,47.720862865448,40.048828125
,12,1.97265625,55.46875,0.026087999343871182,5.306919097900391,42.7734375,120.83984375,30,42,91.42578125,8.528205128205128,48.03391885757445,40.80078125
,11,1.97265625,55.46875,0.005033969879150391,5.311953067779541,42.7734375,120.83984375,31,42,91.42578125,8.537084398976981,48.0892925262451,40.80078125
,10,2.79296875,53.125,0.030366897583007812,5.342319965362549,42.7734375,121.66015625,32,42,92.24609375,8.543367346938776,48.39296150207518,39.98046875
,10,2.79296875,53.125,0.006940126419067383,5.349260091781616,42.7734375,121.66015625,32,42,92.24609375,8.5470737913486,48.462362766265855,39.98046875
,10,2.79296875,53.125,0.009690046310424805,5.358950138092041,42.7734375,121.66015625,32,42,92.24609375,8.550761421319796,48.5592632293701,39.98046875
,10,1.97265625,55.46875,0.02777886390686035,5.386729001998901,42.7734375,122.48046875,32,42,93.06640625,8.554430379746835,48.83705186843871,40.80078125
,9,1.97265625,55.46875,0.009359121322631836,5.396088123321533,42.7734375,122.48046875,33,42,93.06640625,8.558080808080808,48.92128396034239,40.80078125
,8,2.109375,55.078125,0.022858858108520508,5.418946981430054,42.7734375,122.6171875,34,42,93.203125,8.55919395465995,49.10415482521056,40.6640625
,8,2.109375,55.078125,0.011039018630981445,5.429986000061035,42.7734375,122.6171875,34,42,93.203125,8.557788944723619,49.19246697425841,40.6640625
,8,2.109375,55.078125,0.012670040130615234,5.44265604019165,42.7734375,122.6171875,34,42,93.203125,8.556390977443609,49.29382729530333,40.6640625
,8,2.109375,55.078125,0.028481006622314453,5.471137046813965,42.7734375,122.6171875,34,42,93.203125,8.555,49.521675348281846,40.6640625
,7,2.109375,55.078125,0.007158994674681729,5.478296041488647,42.7734375,122.6171875,35,42,93.203125,8.553615960099751,49.57178831100462,40.6640625
,7,2.109375,55.078125,0.009727954864502841,5.488023996353149,42.7734375,122.6171875,35,42,93.203125,8.549751243781095,49.63988399505614,40.6640625
,7,2.79296875,53.125,0.030178070068359375,5.518202066421509,42.7734375,123.30078125,35,42,93.88671875,8.54590570719603,49.851130485534654,39.98046875
,6,2.79296875,53.125,0.008873939514160156,5.527076005935669,42.7734375,123.30078125,36,42,93.88671875,8.542079207920793,49.904374122619615,39.98046875
,6,2.79296875,53.125,0.006406068801879883,5.533482074737549,42.7734375,123.30078125,36,42,93.88671875,8.535802469135803,49.942810535430894,39.98046875
,5,2.587890625,53.7109375,0.023853063583374023,5.557335138320923,42.7734375,123.505859375,37,42,94.091796875,8.529556650246306,50.062075853347764,40.185546875
,5,2.587890625,53.7109375,0.008688926696777344,5.5660240650177,42.7734375,123.505859375,37,42,94.091796875,8.52088452088452,50.10552048683165,40.185546875
,4,2.79296875,53.125,0.02919793128967285,5.595221996307373,42.7734375,123.7109375,38,42,94.296875,8.512254901960784,50.22231221199034,39.98046875
,4,2.79296875,53.125,0.006986141204833984,5.602208137512207,42.7734375,123.7109375,38,42,94.296875,8.50122249388753,50.25025677680968,39.98046875
,4,2.79296875,53.125,0.00765681266784668,5.609864950180054,42.7734375,123.7109375,38,42,94.296875,8.490243902439024,50.280884027481065,39.98046875
,3,1.97265625,55.46875,0.033406972885132724,5.643271923065186,42.7734375,124.53125,39,42,95.1171875,8.479318734793187,50.38110494613646,40.80078125
,3,1.97265625,55.46875,0.0076301097869864165,5.650902032852173,42.7734375,124.53125,39,42,95.1171875,8.466019417475728,50.40399527549742,40.80078125
,2,1.97265625,55.46875,0.02768397331237793,5.678586006164551,42.7734375,124.53125,40,42,95.1171875,8.45278450363196,50.45936322212218,40.80078125
,2,1.97265625,55.46875,0.007559061050415039,5.686145067214966,42.7734375,124.53125,40,42,95.1171875,8.43719806763285,50.47448134422301,40.80078125
,2,2.79296875,53.125,0.022418022155762607,5.708563089370728,42.7734375,125.3515625,40,42,95.9375,8.421686746987952,50.51931738853453,39.98046875
,2,1.97265625,55.46875,0.017236948013304776,5.725800037384033,42.7734375,126.171875,40,42,96.7578125,8.40625,50.55379128456114,40.80078125
,1,1.97265625,55.46875,0.007278919219970703,5.733078956604004,42.7734375,126.171875,41,42,96.7578125,8.390887290167866,50.561070203781114,40.80078125
,1,1.97265625,55.46875,0.0119171142578125,5.744996070861816,42.7734375,126.171875,41,42,96.7578125,8.373205741626794,50.572987318038926,40.80078125
,0,1.97265625,55.46875,0.030017852783204013,5.77501392364502,42.7734375,126.171875,42,42,96.7578125,8.355608591885442,50.572987318038926,40.80078125
,0,1.97265625,55.46875,0.00700807571411044,5.782021999359131,42.7734375,126.171875,42,42,96.7578125,8.335714285714285,50.572987318038926,40.80078125
,0,1.97265625,55.46875,0.010016918182373047,5.792038917541504,42.7734375,126.171875,42,42,96.7578125,8.315914489311163,50.572987318038926,40.80078125
,-1,1.97265625,55.46875,0.025219202041625977,5.81725811958313,42.7734375,126.171875,43,42,96.7578125,8.296208530805687,50.59820652008055,40.80078125
,-1,1.97265625,55.46875,0.006567955017089844,5.82382607460022,42.7734375,126.171875,43,42,96.7578125,8.274231678486998,50.60477447509764,40.80078125
,-2,1.97265625,55.46875,0.024194002151489258,5.848020076751709,42.7734375,126.171875,44,42,96.7578125,8.252358490566039,50.65316247940062,40.80078125
,-2,1.97265625,55.46875,0.00746607780456543,5.855486154556274,42.7734375,126.171875,44,42,96.7578125,8.228235294117647,50.66809463500975,40.80078125
,-3,1.97265625,55.46875,0.007710933685302734,5.863197088241577,42.7734375,126.171875,45,42,96.7578125,8.204225352112676,50.69122743606566,40.80078125
,-3,1.97265625,55.46875,0.030097007751464844,5.893294095993042,42.7734375,126.171875,45,42,96.7578125,8.177985948477751,50.781518459320054,40.80078125
,-3,1.97265625,55.46875,0.006822824478149414,5.900116920471191,42.7734375,126.171875,45,42,96.7578125,8.151869158878505,50.8019869327545,40.80078125
,-3,1.97265625,55.46875,0.007322072982787198,5.907438993453979,42.7734375,126.171875,45,42,96.7578125,8.125874125874127,50.82395315170287,40.80078125
,-3,1.97265625,55.46875,0.03167295455932706,5.939111948013306,42.7734375,126.171875,45,42,96.7578125,8.1,50.918972015380845,40.80078125
,-3,1.97265625,55.46875,0.004188060760498047,5.943300008773804,42.7734375,126.171875,45,42,96.7578125,8.074245939675174,50.93153619766234,40.80078125
,-3,1.97265625,55.46875,0.027797937393188477,5.971097946166992,42.7734375,126.171875,45,42,96.7578125,8.04861111111111,51.014930009841905,40.80078125
,-3,1.97265625,55.46875,0.01102304458618164,5.982120990753174,42.7734375,126.171875,45,42,96.7578125,8.02309468822171,51.04799914360045,40.80078125
,-4,1.97265625,55.46875,0.0066030025482177734,5.988723993301392,42.7734375,126.171875,46,42,96.7578125,7.997695852534562,51.07441115379332,40.80078125
,-4,1.42578125,57.03125,0.025202035903930664,6.013926029205322,42.7734375,126.71875,46,42,97.3046875,7.970114942528736,51.17521929740904,41.34765625
,-4,1.42578125,57.03125,0.014024019241333008,6.027950048446655,42.7734375,126.71875,46,42,97.3046875,7.942660550458716,51.231315374374375,41.34765625
,-5,1.42578125,57.03125,0.014105081558227539,6.042055130004883,42.7734375,126.71875,47,42,97.3046875,7.91533180778032,51.30184078216551,41.34765625
,-5,1.42578125,57.03125,0.027948856353759766,6.070003986358643,42.7734375,126.71875,47,42,97.3046875,7.885844748858448,51.44158506393431,41.34765625
,-5,1.42578125,57.03125,0.007439136505127841,6.07744312286377,42.7734375,126.71875,47,42,97.3046875,7.856492027334852,51.478780746459954,41.34765625
,-6,1.42578125,57.03125,0.03075385093688876,6.108196973800659,42.7734375,126.71875,48,42,97.3046875,7.827272727272727,51.663303852081285,41.34765625
,-6,1.42578125,57.03125,0.011703014373778409,6.119899988174438,42.7734375,126.71875,48,42,97.3046875,7.795918367346939,51.73352193832395,41.34765625
,-6,1.42578125,57.03125,0.009029150009156162,6.128929138183594,42.7734375,126.71875,48,42,97.3046875,7.764705882352941,51.78769683837889,41.34765625
,-7,1.42578125,57.03125,0.023250818252563477,6.152179956436157,42.7734375,126.71875,49,42,97.3046875,7.733634311512415,51.950452566146836,41.34765625
,-7,1.42578125,57.03125,0.011707067489624023,6.163887023925781,42.7734375,126.71875,49,42,97.3046875,7.70045045045045,52.032402038574205,41.34765625
,-7,1.42578125,57.03125,0.007061004638671875,6.170948028564453,42.7734375,126.71875,49,42,97.3046875,7.667415730337079,52.08182907104491,41.34765625
,-7,3.33984375,51.5625,0.03134799003601074,6.202296018600464,42.7734375,128.6328125,49,42,99.21875,7.634529147982063,52.30126500129698,39.43359375
,-7,3.33984375,51.5625,0.00677800178527832,6.209074020385742,42.7734375,128.6328125,49,42,99.21875,7.60178970917226,52.34871101379393,39.43359375
,-7,6.142578125000002,43.5546875,0.03331494331359863,6.242388963699341,42.7734375,131.435546875,49,42,102.021484375,7.569196428571429,52.58191561698912,36.630859375
,-7,6.142578125000002,43.5546875,0.008625984191894531,6.251014947891235,42.7734375,131.435546875,49,42,102.021484375,7.536748329621381,52.64229750633238,36.630859375
,-6,6.142578125000002,43.5546875,0.007950067520141602,6.258965015411377,42.7734375,131.435546875,48,42,102.021484375,7.504444444444444,52.68999791145323,36.630859375
,-6,12.109375,31.25,0.03250598907470703,6.291471004486084,46.09375,137.40234375,48,42,104.66796875,7.47450110864745,52.885033845901475,33.984375
,-6,12.109375,31.25,0.008479118347167969,6.299950122833252,46.09375,137.40234375,48,42,104.66796875,7.4446902654867255,52.93590855598448,33.984375
,-5,15.76171875,23.046875,0.026770830154418945,6.326720952987671,47.65625,141.0546875,47,42,106.7578125,7.415011037527594,53.06976270675658,31.89453125
,-5,16.9921875,19.53125,0.015674114227294922,6.342395067214966,47.65625,142.28515625,47,42,107.98828125,7.387665198237886,53.14813327789305,30.6640625
,-5,16.9921875,19.53125,0.016960859298706055,6.359355926513672,47.65625,142.28515625,47,42,107.98828125,7.36043956043956,53.23293757438658,30.6640625
,-5,19.1796875,13.28125,0.02697610855102539,6.386332035064697,47.65625,144.47265625,47,42,110.17578125,7.333333333333333,53.36781811714171,28.4765625
,-5,19.1796875,13.28125,0.011156082153320312,6.397488117218018,47.65625,144.47265625,47,42,110.17578125,7.306345733041575,53.42359852790831,28.4765625
,-5,19.1796875,13.28125,0.008882999420166016,6.406371116638184,47.65625,144.47265625,47,42,110.17578125,7.279475982532751,53.46801352500914,28.4765625
,-5,20.478515625,9.5703125,0.03707480430603027,6.443445920944214,47.65625,145.771484375,47,42,111.474609375,7.252723311546841,53.65338754653929,27.177734375
,-5,20.478515625,9.5703125,0.017013072967529297,6.460458993911743,47.65625,145.771484375,47,42,111.474609375,7.226086956521739,53.73845291137694,27.177734375
,-5,20.478515625,9.5703125,0.00998997688293457,6.470448970794678,47.65625,145.771484375,47,42,111.474609375,7.199566160520607,53.78840279579161,27.177734375
,-5,23.28125,1.5625,0.03499412536621094,6.505443096160889,47.65625,148.57421875,47,42,114.27734375,7.1731601731601735,53.96337342262267,24.375
,-5,23.28125,1.5625,0.005502939224243164,6.510946035385132,47.65625,148.57421875,47,42,114.27734375,7.146868250539957,53.99088811874388,24.375
,-4,23.759765625,0.1953125,0.029835939407347745,6.54078197479248,47.65625,149.052734375,46,42,114.755859375,7.120689655172414,54.11023187637328,23.896484375
,-5,23.759765625,0.1953125,0.015923976898194248,6.556705951690674,47.65625,149.052734375,47,42,114.755859375,7.096774193548387,54.18985176086425,23.896484375
,-5,23.759765625,0.1953125,0.00436711311340332,6.561073064804077,47.65625,149.052734375,47,42,114.755859375,7.070815450643777,54.21168732643127,23.896484375
,-5,23.759765625,0.1953125,0.037184953689575195,6.598258018493652,47.65625,149.052734375,47,42,114.755859375,7.044967880085653,54.39761209487914,23.896484375
,-5,23.759765625,0.1953125,0.008884906768798828,6.607142925262451,47.65625,149.052734375,47,42,114.755859375,7.019230769230769,54.44203662872314,23.896484375
,-5,23.759765625,0.1953125,0.007868051528930664,6.615010976791382,47.65625,149.052734375,47,42,114.755859375,6.99360341151386,54.48137688636779,23.896484375
,-5,24.033203125,-0.5859375,0.02104806900024414,6.636059045791626,47.65625,149.326171875,47,42,115.029296875,6.968085106382978,54.58661723136901,23.623046875
,-5,24.033203125,-0.5859375,0.004940032958984375,6.64099907875061,47.65625,149.326171875,47,42,115.029296875,6.942675159235669,54.61131739616393,23.623046875
,-5,24.033203125,-0.5859375,0.02736496925354004,6.66836404800415,47.65625,149.326171875,47,42,115.029296875,6.9173728813559325,54.74814224243163,23.623046875
,-5,24.033203125,-0.5859375,0.004409074783325195,6.672773122787476,47.65625,149.326171875,47,42,115.029296875,6.892177589852008,54.77018761634826,23.623046875
,-4,24.033203125,-0.5859375,0.01101994514465332,6.683793067932129,47.65625,149.326171875,46,42,115.029296875,6.867088607594937,54.81426739692687,23.623046875
,-4,24.033203125,-0.5859375,0.0313868522644043,6.715179920196533,47.65625,149.326171875,46,42,115.029296875,6.8442105263157895,54.93981480598449,23.623046875
,-4,24.033203125,-0.5859375,0.007489204406737393,6.722669124603271,47.65625,149.326171875,46,42,115.029296875,6.821428571428571,54.969771623611436,23.623046875
,-3,24.033203125,-0.5859375,0.008597850799561435,6.731266975402832,47.65625,149.326171875,45,42,115.029296875,6.79874213836478,54.99556517601012,23.623046875
,-3,24.033203125,-0.5859375,0.020614147186279297,6.751881122589111,47.65625,149.326171875,45,42,115.029296875,6.7782426778242675,55.057407617568956,23.623046875
,-3,24.033203125,-0.5859375,0.006537914276123047,6.758419036865234,47.65625,149.326171875,45,42,115.029296875,6.757828810020877,55.077021360397325,23.623046875
,-2,24.6484375,-2.34375,0.022491931915283203,6.780910968780518,47.65625,149.94140625,44,42,115.64453125,6.7375,55.12200522422789,23.0078125
,-2,24.6484375,-2.34375,0.007261991500854492,6.788172960281372,47.65625,149.94140625,44,42,115.64453125,6.71933471933472,55.1365292072296,23.0078125
,-2,24.6484375,-2.34375,0.007845163345336914,6.796018123626709,47.65625,149.94140625,44,42,115.64453125,6.7012448132780085,55.152219533920274,23.0078125
,-2,25.400390625,-4.4921875,0.02274799346923828,6.818766117095947,47.65625,150.693359375,44,42,116.396484375,6.683229813664596,55.19771552085875,22.255859375
,-1,25.400390625,-4.4921875,0.008406877517699307,6.827172994613647,47.65625,150.693359375,43,42,116.396484375,6.6652892561983474,55.20612239837645,22.255859375
,-1,25.400390625,-4.4921875,0.0232410430908212,6.850414037704468,47.65625,150.693359375,43,42,116.396484375,6.649484536082475,55.22936344146727,22.255859375
,-1,25.400390625,-4.4921875,0.008056879043579102,6.858470916748047,47.65625,150.693359375,43,42,116.396484375,6.633744855967078,55.23742032051085,22.255859375
,0,25.400390625,-4.4921875,0.0054721832275390625,6.863943099975586,47.65625,150.693359375,42,42,116.396484375,6.618069815195072,55.23742032051085,22.255859375
,0,25.400390625,-4.4921875,0.02934098243713379,6.89328408241272,47.65625,150.693359375,42,42,116.396484375,6.604508196721311,55.23742032051085,22.255859375
,1,25.400390625,-4.4921875,0.008800029754638672,6.902084112167358,47.65625,150.693359375,41,42,116.396484375,6.591002044989775,55.24622035026549,22.255859375
,1,25.400390625,-4.4921875,0.006501913070678711,6.908586025238037,47.65625,150.693359375,41,42,116.396484375,6.579591836734694,55.25272226333617,22.255859375
,2,26.8359375,-8.59375,0.021595001220703125,6.93018102645874,47.65625,152.12890625,40,42,117.83203125,6.5682281059063135,55.295912265777574,20.8203125
,2,26.8359375,-8.59375,0.011593103408813477,6.941774129867554,47.65625,152.12890625,40,42,117.83203125,6.558943089430894,55.3190984725952,20.8203125
,2,26.8359375,-8.59375,0.007373809814453125,6.949147939682007,47.65625,152.12890625,40,42,117.83203125,6.549695740365111,55.33384609222411,20.8203125
,3,28.33984375,-12.890625,0.016776084899902344,6.965924024581909,47.65625,153.6328125,39,42,119.3359375,6.540485829959514,55.384174346923814,19.31640625
,3,28.33984375,-12.890625,0.009469032287597656,6.975393056869507,47.65625,153.6328125,39,42,119.3359375,6.533333333333333,55.41258144378661,19.31640625
,4,28.75,-14.0625,0.03165292739868075,7.007045984268188,47.65625,154.04296875,38,42,119.74609375,6.526209677419355,55.53919315338133,18.90625
,5,28.75,-14.0625,0.006006002426148349,7.013051986694336,47.65625,154.04296875,37,42,119.74609375,6.52112676056338,55.56922316551208,18.90625
,5,28.75,-14.0625,0.007828950881958008,7.020880937576294,47.65625,154.04296875,37,42,119.74609375,6.518072289156627,55.60836791992187,18.90625
,6,28.75,-14.0625,0.030163049697875977,7.05104398727417,47.65625,154.04296875,36,42,119.74609375,6.515030060120241,55.789346218109124,18.90625
,6,28.75,-14.0625,0.009456157684326172,7.060500144958496,47.65625,154.04296875,36,42,119.74609375,6.514,55.84608316421508,18.90625
,6,28.75,-14.0625,0.008740901947021484,7.069241046905518,47.65625,154.04296875,36,42,119.74609375,6.512974051896207,55.89852857589721,18.90625
,7,28.75,-14.0625,0.017852067947387695,7.087093114852905,47.65625,154.04296875,35,42,119.74609375,6.51195219123506,56.023493051528924,18.90625
,7,28.75,-14.0625,0.006193876266479492,7.093286991119385,47.65625,154.04296875,35,42,119.74609375,6.512922465208748,56.06685018539428,18.90625
,7,30.322265625,-18.5546875,0.029893159866333008,7.123180150985718,47.65625,155.615234375,35,42,121.318359375,6.513888888888889,56.27610230445861,17.333984375
,7,30.322265625,-18.5546875,0.007821798324584961,7.131001949310303,47.65625,155.615234375,35,42,121.318359375,6.514851485148514,56.330854892730706,17.333984375
,8,30.322265625,-18.5546875,0.007670164108276367,7.138672113418579,47.65625,155.615234375,34,42,121.318359375,6.515810276679842,56.39221620559692,17.333984375
,8,30.9375,-20.3125,0.03064990043640048,7.16932201385498,47.65625,156.23046875,34,42,121.93359375,6.518737672583827,56.63741540908812,16.71875
,8,30.9375,-20.3125,0.009535074234009677,7.178857088088989,47.65625,156.23046875,34,42,121.93359375,6.521653543307087,56.7136960029602,16.71875
,9,30.9375,-20.3125,0.011097908020019531,7.189954996109009,47.65625,156.23046875,33,42,121.93359375,6.524557956777996,56.813577175140374,16.71875
,9,28.203125,-12.5,0.022817134857178623,7.212772130966187,47.65625,158.96484375,33,42,124.66796875,6.529411764705882,57.01893138885498,19.453125
,9,28.203125,-12.5,0.007924795150755948,7.220696926116943,47.65625,158.96484375,33,42,124.66796875,6.534246575342466,57.090254545211785,19.453125
,11,27.3828125,-10.15625,0.03199505805969238,7.252691984176636,47.65625,159.78515625,31,42,125.48828125,6.5390625,57.4422001838684,20.2734375
,11,27.3828125,-10.15625,0.026257038116455078,7.278949022293091,47.65625,159.78515625,31,42,125.48828125,6.5477582846003894,57.73102760314941,20.2734375
,11,27.3828125,-10.15625,0.008309125900268555,7.287258148193359,47.65625,159.78515625,31,42,125.48828125,6.556420233463035,57.82242798805236,20.2734375
,12,27.3828125,-10.15625,0.050575971603393555,7.337834119796753,47.65625,159.78515625,30,42,125.48828125,6.56504854368932,58.429339647293084,20.2734375
,13,27.3828125,-10.15625,0.012564897537231445,7.350399017333984,47.65625,159.78515625,29,42,125.48828125,6.575581395348837,58.59268331527709,20.2734375
,13,27.3828125,-10.15625,0.008907079696655273,7.35930609703064,47.65625,159.78515625,29,42,125.48828125,6.588007736943907,58.70847535133361,20.2734375
,13,27.51953125,-10.546875,0.02877497673034668,7.388081073760986,47.65625,159.921875,29,42,125.625,6.600386100386101,59.08255004882812,20.13671875
,13,27.51953125,-10.546875,0.008113861083984375,7.396194934844971,47.65625,159.921875,29,42,125.625,6.61271676300578,59.188030242919915,20.13671875
,14,28.75,-14.0625,0.030610084533691406,7.426805019378662,47.65625,161.15234375,28,42,126.85546875,6.625,59.616571426391594,18.90625
,14,28.75,-14.0625,0.013241052627563477,7.440046072006226,47.65625,161.15234375,28,42,126.85546875,6.63915547024952,59.80194616317748,18.90625
,14,28.75,-14.0625,0.006815910339355469,7.446861982345581,47.65625,161.15234375,28,42,126.85546875,6.653256704980843,59.89736890792846,18.90625
,15,28.75,-14.0625,0.02395009994506836,7.470812082290649,47.65625,161.15234375,27,42,126.85546875,6.667304015296367,60.256620407104485,18.90625
,15,28.75,-14.0625,0.00657200813293457,7.477384090423584,47.65625,161.15234375,27,42,126.85546875,6.683206106870229,60.355200529098504,18.90625
,15,27.3828125,-10.15625,0.023160934448242188,7.500545024871826,47.65625,162.51953125,27,42,128.22265625,6.699047619047619,60.70261454582214,20.2734375
,16,27.3828125,-10.15625,0.009465932846070224,7.510010957717896,47.65625,162.51953125,26,42,128.22265625,6.714828897338403,60.85406947135926,20.2734375
,16,27.3828125,-10.15625,0.006086111068724698,7.516097068786621,47.65625,162.51953125,26,42,128.22265625,6.732447817836812,60.951447248458855,20.2734375
,16,27.3828125,-10.15625,0.027397871017456055,7.543494939804077,47.65625,162.51953125,26,42,128.22265625,6.75,61.38981318473815,20.2734375
,16,27.3828125,-10.15625,0.008244037628173828,7.551738977432251,47.65625,162.51953125,26,42,128.22265625,6.767485822306238,61.52171778678893,20.2734375
,17,27.3828125,-10.15625,0.00932002067565918,7.56105899810791,47.65625,162.51953125,25,42,128.22265625,6.784905660377358,61.68015813827514,20.2734375
,17,28.75,-14.0625,0.03171992301940918,7.592778921127319,47.65625,163.88671875,25,42,129.58984375,6.804143126177024,62.219396829605095,18.90625
,18,28.75,-14.0625,0.00970005989074707,7.602478981018066,47.65625,163.88671875,24,42,129.58984375,6.823308270676692,62.39399790763854,18.90625
,19,28.75,-14.0625,0.025830984115600586,7.628309965133667,47.65625,163.88671875,23,42,129.58984375,6.8442776735459665,62.884786605834954,18.90625
,19,28.75,-14.0625,0.02149796485900879,7.649807929992676,47.65625,163.88671875,23,42,129.58984375,6.867041198501872,63.29324793815612,18.90625
,20,28.75,-14.0625,0.018432140350341797,7.668240070343018,47.65625,163.88671875,22,42,129.58984375,6.889719626168224,63.66189074516296,18.90625
,20,28.75,-14.0625,0.01908087730407715,7.687320947647095,47.65625,163.88671875,22,42,129.58984375,6.914179104477612,64.0435082912445,18.90625
,20,28.75,-14.0625,0.00607609748840332,7.693397045135498,47.65625,163.88671875,22,42,129.58984375,6.93854748603352,64.16503024101257,18.90625
,20,28.75,-14.0625,0.008884906768798828,7.702281951904297,47.65625,163.88671875,22,42,129.58984375,6.962825278810409,64.34272837638855,18.90625
,20,29.765625,-16.40625,0.029499053955078125,7.731781005859375,48.046875,164.90234375,22,42,130.21484375,6.987012987012987,64.93270945549011,18.28125
,20,29.765625,-16.40625,0.008314132690429688,7.740095138549805,48.046875,164.90234375,22,42,130.21484375,7.011111111111111,65.0989921092987,18.28125
,20,29.765625,-16.40625,0.009179830551147461,7.749274969100952,48.046875,164.90234375,22,42,130.21484375,7.035120147874307,65.28258872032166,18.28125
,20,32.001953125,-17.7734375,0.02247309684753418,7.771748065948486,51.5625,167.138671875,22,42,131.494140625,7.059040590405904,65.73205065727234,19.560546875
,20,32.001953125,-17.7734375,0.01023101806640625,7.781979084014893,51.5625,167.138671875,22,42,131.494140625,7.082872928176796,65.93667101860046,19.560546875
,20,32.001953125,-17.7734375,0.026556968688964844,7.808536052703857,51.5625,167.138671875,22,42,131.494140625,7.106617647058823,66.46781039237976,19.560546875
,20,32.001953125,-17.7734375,0.006608009338378906,7.815144062042236,51.5625,167.138671875,22,42,131.494140625,7.130275229357798,66.59997057914734,19.560546875
,20,32.001953125,-17.7734375,0.007004976272583008,7.822149038314819,51.5625,167.138671875,22,42,131.494140625,7.153846153846154,66.740070104599,19.560546875
,20,30.703125,-14.0625,0.03629899024963379,7.858448028564453,51.5625,168.4375,22,42,132.79296875,7.177330895795246,67.46604990959167,20.859375
,21,30.703125,-14.0625,0.00894498825073331,7.867393016815186,51.5625,168.4375,21,42,132.79296875,7.200729927007299,67.65389466285707,20.859375
,20,30.703125,-14.0625,0.0075080394744864165,7.874901056289673,51.5625,168.4375,22,42,132.79296875,7.225865209471767,67.8040554523468,20.859375
,20,30.703125,-14.0625,0.0283510684967041,7.903252124786377,51.5625,168.4375,22,42,132.79296875,7.249090909090909,68.37107682228088,20.859375
,20,30.703125,-14.0625,0.007327795028685635,7.910579919815063,51.5625,168.4375,22,42,132.79296875,7.272232304900181,68.5176327228546,20.859375
,20,30.83984375,-14.453125,0.021479129791260654,7.932059049606323,51.5625,168.57421875,22,42,132.9296875,7.295289855072464,68.94721531867981,20.72265625
,20,30.83984375,-14.453125,0.009064912796020508,7.941123962402344,51.5625,168.57421875,22,42,132.9296875,7.318264014466546,69.12851357460022,20.72265625
,20,30.83984375,-14.453125,0.006903171539306641,7.94802713394165,51.5625,168.57421875,22,42,132.9296875,7.34115523465704,69.26657700538635,20.72265625
,20,30.83984375,-14.453125,0.025896787643432617,7.973923921585083,51.5625,168.57421875,22,42,132.9296875,7.363963963963964,69.784512758255,20.72265625
,20,30.83984375,-14.453125,0.009914159774780273,7.983838081359863,51.5625,168.57421875,22,42,132.9296875,7.386690647482014,69.98279595375061,20.72265625
,21,30.83984375,-14.453125,0.010002851486206055,7.993840932846069,51.5625,168.57421875,21,42,132.9296875,7.409335727109515,70.19285583496094,20.72265625
,20,30.29296875,-12.890625,0.02726602554321289,8.021106958389282,51.5625,169.12109375,22,42,133.4765625,7.433691756272402,70.7381763458252,21.26953125
,20,30.29296875,-12.890625,0.007642984390258789,8.028749942779541,51.5625,169.12109375,22,42,133.4765625,7.456171735241503,70.89103603363037,21.26953125
,20,30.15625,-12.5,0.033215999603271484,8.061965942382812,51.5625,169.2578125,22,42,133.61328125,7.478571428571429,71.5553560256958,21.40625
,19,30.15625,-12.5,0.007276058197021484,8.069242000579834,51.5625,169.2578125,23,42,133.61328125,7.500891265597148,71.69360113143921,21.40625
